Number,Name,Time,Stands,Cluster
48,EXCISE WALK,22:30:00,28.550913838120106,3
48,EXCISE WALK,22:40:00,28.602631578947367,3
48,EXCISE WALK,22:50:00,28.662337662337663,3
48,EXCISE WALK,23:00:00,28.697127937336816,3
48,EXCISE WALK,23:10:00,28.78364116094987,3
48,EXCISE WALK,23:20:00,28.81578947368421,3
48,EXCISE WALK,23:30:00,28.84715025906736,3
48,EXCISE WALK,23:40:00,28.813953488372093,3
48,EXCISE WALK,23:50:00,28.825192802056556,3
49,GUILD STREET,00:00:00,29.693506493506494,3
49,GUILD STREET,00:10:00,29.73246753246753,3
49,GUILD STREET,00:20:00,29.598445595854923,3
49,GUILD STREET,00:30:00,29.61340206185567,3
49,GUILD STREET,00:40:00,29.616966580976865,3
49,GUILD STREET,00:50:00,29.61439588688946,3
49,GUILD STREET,01:00:00,29.662371134020617,3
49,GUILD STREET,01:10:00,29.683937823834196,3
49,GUILD STREET,01:20:00,29.673521850899743,3
49,GUILD STREET,01:30:00,29.62532299741602,3
49,GUILD STREET,01:40:00,29.65979381443299,3
49,GUILD STREET,01:50:00,29.605128205128207,3
49,GUILD STREET,02:00:00,29.602564102564102,3
49,GUILD STREET,02:10:00,29.602564102564102,3
49,GUILD STREET,02:20:00,29.607692307692307,3
49,GUILD STREET,02:30:00,29.607692307692307,3
49,GUILD STREET,02:40:00,29.607692307692307,3
49,GUILD STREET,02:50:00,29.62210796915167,3
49,GUILD STREET,03:00:00,29.629820051413883,3
49,GUILD STREET,03:10:00,29.624040920716112,3
49,GUILD STREET,03:20:00,29.624040920716112,3
49,GUILD STREET,03:30:00,29.624040920716112,3
49,GUILD STREET,03:40:00,29.6,3
49,GUILD STREET,03:50:00,29.648717948717948,3
49,GUILD STREET,04:00:00,29.626598465473144,3
49,GUILD STREET,04:10:00,29.661538461538463,3
49,GUILD STREET,04:20:00,29.575129533678755,3
49,GUILD STREET,04:30:00,29.32904884318766,3
49,GUILD STREET,04:40:00,29.025706940874034,3
49,GUILD STREET,04:50:00,28.813471502590673,3
49,GUILD STREET,05:00:00,28.9765625,3
49,GUILD STREET,05:10:00,29.297435897435896,3
49,GUILD STREET,05:20:00,29.670103092783506,3
49,GUILD STREET,05:30:00,29.68503937007874,3
49,GUILD STREET,05:40:00,29.55784061696658,3
49,GUILD STREET,05:50:00,29.530026109660575,3
49,GUILD STREET,06:00:00,29.61139896373057,3
49,GUILD STREET,06:10:00,29.404699738903393,3
49,GUILD STREET,06:20:00,28.922680412371133,3
49,GUILD STREET,06:30:00,30.29198966408269,3
49,GUILD STREET,06:40:00,29.335897435897436,3
49,GUILD STREET,06:50:00,30.14322250639386,3
49,GUILD STREET,07:00:00,29.958868894601544,3
49,GUILD STREET,07:10:00,29.431876606683804,3
49,GUILD STREET,07:20:00,29.160206718346252,3
49,GUILD STREET,07:30:00,28.675257731958762,3
49,GUILD STREET,07:40:00,26.912820512820513,3
49,GUILD STREET,07:50:00,25.663239074550127,3
49,GUILD STREET,08:00:00,24.530927835051546,3
49,GUILD STREET,08:10:00,23.104859335038363,3
49,GUILD STREET,08:20:00,22.75257731958763,3
49,GUILD STREET,08:30:00,21.857512953367877,3
49,GUILD STREET,08:40:00,21.067357512953368,3
49,GUILD STREET,08:50:00,19.976923076923075,3
49,GUILD STREET,09:00:00,19.4293059125964,3
49,GUILD STREET,09:10:00,18.528645833333332,3
49,GUILD STREET,09:20:00,17.42091836734694,3
49,GUILD STREET,09:30:00,16.831202046035806,3
49,GUILD STREET,09:40:00,16.901808785529717,3
49,GUILD STREET,09:50:00,17.00518134715026,3
49,GUILD STREET,10:00:00,16.7974025974026,3
49,GUILD STREET,10:10:00,16.76485788113695,3
49,GUILD STREET,10:20:00,16.738341968911918,3
49,GUILD STREET,10:30:00,17.026178010471206,3
49,GUILD STREET,10:40:00,16.963824289405686,3
49,GUILD STREET,10:50:00,16.89817232375979,3
49,GUILD STREET,11:00:00,17.409326424870468,3
49,GUILD STREET,11:10:00,17.759590792838875,3
49,GUILD STREET,11:20:00,17.94818652849741,3
49,GUILD STREET,11:30:00,18.184143222506393,3
49,GUILD STREET,11:40:00,18.377260981912144,3
49,GUILD STREET,11:50:00,18.589147286821706,3
49,GUILD STREET,12:00:00,18.79177377892031,3
49,GUILD STREET,12:10:00,18.86855670103093,3
49,GUILD STREET,12:20:00,18.873684210526317,3
49,GUILD STREET,12:30:00,18.810880829015545,3
49,GUILD STREET,12:40:00,18.775193798449614,3
49,GUILD STREET,12:50:00,18.818181818181817,3
49,GUILD STREET,13:00:00,18.7146529562982,3
49,GUILD STREET,13:10:00,18.709511568123393,3
49,GUILD STREET,13:20:00,18.63659793814433,3
49,GUILD STREET,13:30:00,18.432291666666668,3
49,GUILD STREET,13:40:00,18.396419437340153,3
49,GUILD STREET,13:50:00,18.2853470437018,3
49,GUILD STREET,14:00:00,18.421188630490956,3
49,GUILD STREET,14:10:00,18.24484536082474,3
49,GUILD STREET,14:20:00,18.238845144356954,3
49,GUILD STREET,14:30:00,18.15284974093264,3
49,GUILD STREET,14:40:00,17.832474226804123,3
49,GUILD STREET,14:50:00,17.6875,3
49,GUILD STREET,15:00:00,17.8479381443299,3
49,GUILD STREET,15:10:00,17.362694300518136,3
49,GUILD STREET,15:20:00,16.935897435897434,3
49,GUILD STREET,15:30:00,16.994858611825194,3
49,GUILD STREET,15:40:00,16.334190231362467,3
49,GUILD STREET,15:50:00,16.728682170542637,3
49,GUILD STREET,16:00:00,17.04381443298969,3
49,GUILD STREET,16:10:00,16.198966408268735,3
49,GUILD STREET,16:20:00,17.48578811369509,3
49,GUILD STREET,16:30:00,19.06153846153846,3
49,GUILD STREET,16:40:00,19.580976863753214,3
49,GUILD STREET,16:50:00,21.403598971722364,3
49,GUILD STREET,17:00:00,22.737113402061855,3
49,GUILD STREET,17:10:00,22.787179487179486,3
49,GUILD STREET,17:20:00,23.72020725388601,3
49,GUILD STREET,17:30:00,24.750642673521853,3
49,GUILD STREET,17:40:00,25.34961439588689,3
49,GUILD STREET,17:50:00,26.533505154639176,3
49,GUILD STREET,18:00:00,27.502564102564104,3
49,GUILD STREET,18:10:00,27.65721649484536,3
49,GUILD STREET,18:20:00,28.097435897435897,3
49,GUILD STREET,18:30:00,28.58611825192802,3
49,GUILD STREET,18:40:00,28.66751918158568,3
49,GUILD STREET,18:50:00,28.94871794871795,3
49,GUILD STREET,19:00:00,29.082474226804123,3
49,GUILD STREET,19:10:00,29.170103092783506,3
49,GUILD STREET,19:20:00,29.22020725388601,3
49,GUILD STREET,19:30:00,29.222513089005236,3
49,GUILD STREET,19:40:00,29.315245478036175,3
49,GUILD STREET,19:50:00,29.657068062827225,3
49,GUILD STREET,20:00:00,29.740932642487046,3
49,GUILD STREET,20:10:00,29.845953002610965,3
49,GUILD STREET,20:20:00,29.927272727272726,3
49,GUILD STREET,20:30:00,29.919060052219322,3
49,GUILD STREET,20:40:00,29.718346253229974,3
49,GUILD STREET,20:50:00,29.955844155844154,3
49,GUILD STREET,21:00:00,30.256476683937823,3
49,GUILD STREET,21:10:00,30.427440633245382,3
49,GUILD STREET,21:20:00,30.422279792746114,3
49,GUILD STREET,21:30:00,30.44240837696335,3
49,GUILD STREET,21:40:00,30.315245478036175,3
49,GUILD STREET,21:50:00,30.21761658031088,3
49,GUILD STREET,22:00:00,30.23560209424084,3
49,GUILD STREET,22:10:00,30.3,3
49,GUILD STREET,22:20:00,30.170542635658915,3
49,GUILD STREET,22:30:00,29.96083550913838,3
49,GUILD STREET,22:40:00,29.947916666666668,3
49,GUILD STREET,22:50:00,29.754010695187166,3
49,GUILD STREET,23:00:00,29.860892388451443,3
49,GUILD STREET,23:10:00,29.9559585492228,3
49,GUILD STREET,23:20:00,29.716535433070867,3
49,GUILD STREET,23:30:00,29.73766233766234,3
49,GUILD STREET,23:40:00,29.774869109947645,3
49,GUILD STREET,23:50:00,29.677922077922076,3
50,GEORGES LANE,00:00:00,13.796915167095115,3
50,GEORGES LANE,00:10:00,13.706185567010309,3
50,GEORGES LANE,00:20:00,13.627604166666666,3
50,GEORGES LANE,00:30:00,13.57948717948718,3
50,GEORGES LANE,00:40:00,13.573264781491002,3
50,GEORGES LANE,00:50:00,13.551282051282051,3
50,GEORGES LANE,01:00:00,13.488431876606684,3
50,GEORGES LANE,01:10:00,13.412371134020619,3
50,GEORGES LANE,01:20:00,13.403598971722365,3
50,GEORGES LANE,01:30:00,13.411764705882353,3
50,GEORGES LANE,01:40:00,13.423376623376623,3
50,GEORGES LANE,01:50:00,13.494871794871795,3
50,GEORGES LANE,02:00:00,13.393316195372751,3
50,GEORGES LANE,02:10:00,13.448717948717949,3
50,GEORGES LANE,02:20:00,13.574742268041238,3
50,GEORGES LANE,02:30:00,13.5,3
50,GEORGES LANE,02:40:00,13.448717948717949,3
50,GEORGES LANE,02:50:00,13.3659793814433,3
50,GEORGES LANE,03:00:00,13.544987146529563,3
50,GEORGES LANE,03:10:00,13.482479784366577,3
50,GEORGES LANE,03:20:00,13.448717948717949,3
50,GEORGES LANE,03:30:00,13.512820512820513,3
50,GEORGES LANE,03:40:00,13.512820512820513,3
50,GEORGES LANE,03:50:00,13.613577023498694,3
50,GEORGES LANE,04:00:00,13.426356589147288,3
50,GEORGES LANE,04:10:00,13.46031746031746,3
50,GEORGES LANE,04:20:00,13.562176165803109,3
50,GEORGES LANE,04:30:00,13.659685863874346,3
50,GEORGES LANE,04:40:00,13.68586387434555,3
50,GEORGES LANE,04:50:00,13.6796875,3
50,GEORGES LANE,05:00:00,13.879895561357703,3
50,GEORGES LANE,05:10:00,14.240208877284596,3
50,GEORGES LANE,05:20:00,15.11111111111111,3
50,GEORGES LANE,05:30:00,15.427821522309712,3
50,GEORGES LANE,05:40:00,15.911688311688312,3
50,GEORGES LANE,05:50:00,16.23316062176166,3
50,GEORGES LANE,06:00:00,16.57068062827225,3
50,GEORGES LANE,06:10:00,17.42408376963351,3
50,GEORGES LANE,06:20:00,18.804749340369394,3
50,GEORGES LANE,06:30:00,20.333333333333332,3
50,GEORGES LANE,06:40:00,22.440104166666668,3
50,GEORGES LANE,06:50:00,24.025706940874034,3
50,GEORGES LANE,07:00:00,25.565891472868216,3
50,GEORGES LANE,07:10:00,26.888020833333332,3
50,GEORGES LANE,07:20:00,27.878552971576227,3
50,GEORGES LANE,07:30:00,28.88451443569554,3
50,GEORGES LANE,07:40:00,30.04935064935065,3
50,GEORGES LANE,07:50:00,30.383812010443865,3
50,GEORGES LANE,08:00:00,31.067357512953368,3
50,GEORGES LANE,08:10:00,31.56103896103896,3
50,GEORGES LANE,08:20:00,32.23711340206186,3
50,GEORGES LANE,08:30:00,33.031088082901555,3
50,GEORGES LANE,08:40:00,33.361256544502616,3
50,GEORGES LANE,08:50:00,33.33247422680412,3
50,GEORGES LANE,09:00:00,33.41884816753927,3
50,GEORGES LANE,09:10:00,33.41558441558441,3
50,GEORGES LANE,09:20:00,33.49086161879895,3
50,GEORGES LANE,09:30:00,33.505181347150256,3
50,GEORGES LANE,09:40:00,33.68848167539267,3
50,GEORGES LANE,09:50:00,33.75584415584416,3
50,GEORGES LANE,10:00:00,33.703125,3
50,GEORGES LANE,10:10:00,33.864583333333336,3
50,GEORGES LANE,10:20:00,33.96640826873385,3
50,GEORGES LANE,10:30:00,34.060846560846564,3
50,GEORGES LANE,10:40:00,34.16492146596859,3
50,GEORGES LANE,10:50:00,34.17571059431525,3
50,GEORGES LANE,11:00:00,34.212820512820514,3
50,GEORGES LANE,11:10:00,34.37696335078534,3
50,GEORGES LANE,11:20:00,34.467362924281986,3
50,GEORGES LANE,11:30:00,34.51706036745407,3
50,GEORGES LANE,11:40:00,34.69922879177378,3
50,GEORGES LANE,11:50:00,34.73453608247423,3
50,GEORGES LANE,12:00:00,34.78865979381443,3
50,GEORGES LANE,12:10:00,34.96124031007752,3
50,GEORGES LANE,12:20:00,34.82124352331606,3
50,GEORGES LANE,12:30:00,34.79634464751958,3
50,GEORGES LANE,12:40:00,34.72051282051282,3
50,GEORGES LANE,12:50:00,34.52835051546392,3
50,GEORGES LANE,13:00:00,34.284595300261095,3
50,GEORGES LANE,13:10:00,34.54241645244216,3
50,GEORGES LANE,13:20:00,34.49869451697128,3
50,GEORGES LANE,13:30:00,34.71948051948052,3
50,GEORGES LANE,13:40:00,34.670984455958546,3
50,GEORGES LANE,13:50:00,34.44102564102564,3
50,GEORGES LANE,14:00:00,34.347043701799485,3
50,GEORGES LANE,14:10:00,34.3160621761658,3
50,GEORGES LANE,14:20:00,34.310077519379846,3
50,GEORGES LANE,14:30:00,34.221354166666664,3
50,GEORGES LANE,14:40:00,34.311688311688314,3
50,GEORGES LANE,14:50:00,34.215584415584416,3
50,GEORGES LANE,15:00:00,34.026178010471206,3
50,GEORGES LANE,15:10:00,34.1266149870801,3
50,GEORGES LANE,15:20:00,34.08311688311688,3
50,GEORGES LANE,15:30:00,33.72323759791123,3
50,GEORGES LANE,15:40:00,33.656330749354005,3
50,GEORGES LANE,15:50:00,33.52185089974293,3
50,GEORGES LANE,16:00:00,33.23711340206186,3
50,GEORGES LANE,16:10:00,33.13506493506493,3
50,GEORGES LANE,16:20:00,32.86304909560724,3
50,GEORGES LANE,16:30:00,32.599483204134366,3
50,GEORGES LANE,16:40:00,32.04123711340206,3
50,GEORGES LANE,16:50:00,30.72236503856041,3
50,GEORGES LANE,17:00:00,29.9280205655527,3
50,GEORGES LANE,17:10:00,28.96401028277635,3
50,GEORGES LANE,17:20:00,27.742268041237114,3
50,GEORGES LANE,17:30:00,26.8,3
50,GEORGES LANE,17:40:00,25.946015424164525,3
50,GEORGES LANE,17:50:00,24.86855670103093,3
50,GEORGES LANE,18:00:00,24.214470284237727,3
50,GEORGES LANE,18:10:00,23.334190231362467,3
50,GEORGES LANE,18:20:00,22.421188630490956,3
50,GEORGES LANE,18:30:00,21.89090909090909,3
50,GEORGES LANE,18:40:00,21.27061855670103,3
50,GEORGES LANE,18:50:00,20.574025974025975,3
50,GEORGES LANE,19:00:00,20.03076923076923,3
50,GEORGES LANE,19:10:00,19.3953488372093,3
50,GEORGES LANE,19:20:00,18.98205128205128,3
50,GEORGES LANE,19:30:00,18.612987012987013,3
50,GEORGES LANE,19:40:00,18.142857142857142,3
50,GEORGES LANE,19:50:00,17.93782383419689,3
50,GEORGES LANE,20:00:00,17.634715025906736,3
50,GEORGES LANE,20:10:00,17.25,3
50,GEORGES LANE,20:20:00,16.979166666666668,3
50,GEORGES LANE,20:30:00,16.756476683937823,3
50,GEORGES LANE,20:40:00,16.68324607329843,3
50,GEORGES LANE,20:50:00,16.6640625,3
50,GEORGES LANE,21:00:00,16.42077922077922,3
50,GEORGES LANE,21:10:00,16.17098445595855,3
50,GEORGES LANE,21:20:00,16.043927648578812,3
50,GEORGES LANE,21:30:00,15.721052631578948,3
50,GEORGES LANE,21:40:00,15.815104166666666,3
50,GEORGES LANE,21:50:00,15.620418848167539,3
50,GEORGES LANE,22:00:00,15.588082901554404,3
50,GEORGES LANE,22:10:00,15.214099216710183,3
50,GEORGES LANE,22:20:00,15.418848167539267,3
50,GEORGES LANE,22:30:00,14.911458333333334,3
50,GEORGES LANE,22:40:00,14.677922077922078,3
50,GEORGES LANE,22:50:00,14.71948051948052,3
50,GEORGES LANE,23:00:00,14.511688311688312,3
50,GEORGES LANE,23:10:00,14.35064935064935,3
50,GEORGES LANE,23:20:00,14.147368421052631,3
50,GEORGES LANE,23:30:00,13.948586118251928,3
50,GEORGES LANE,23:40:00,13.837209302325581,3
50,GEORGES LANE,23:50:00,13.808290155440414,3
51,YORK STREET WEST,00:00:00,29.833766233766234,3
51,YORK STREET WEST,00:10:00,29.898701298701297,3
51,YORK STREET WEST,00:20:00,30.133159268929504,3
51,YORK STREET WEST,00:30:00,30.108247422680414,3
51,YORK STREET WEST,00:40:00,30.100515463917525,3
51,YORK STREET WEST,00:50:00,30.1343669250646,3
51,YORK STREET WEST,01:00:00,30.213367609254497,3
51,YORK STREET WEST,01:10:00,30.278350515463917,3
51,YORK STREET WEST,01:20:00,30.20360824742268,3
51,YORK STREET WEST,01:30:00,30.188144329896907,3
51,YORK STREET WEST,01:40:00,30.320413436692508,3
51,YORK STREET WEST,01:50:00,30.124352331606218,3
51,YORK STREET WEST,02:00:00,29.994764397905758,3
51,YORK STREET WEST,02:10:00,30.19685039370079,3
51,YORK STREET WEST,02:20:00,30.143589743589743,3
51,YORK STREET WEST,02:30:00,30.118251928020566,3
51,YORK STREET WEST,02:40:00,30.13917525773196,3
51,YORK STREET WEST,02:50:00,30.118251928020566,3
51,YORK STREET WEST,03:00:00,30.16321243523316,3
51,YORK STREET WEST,03:10:00,30.10880829015544,3
51,YORK STREET WEST,03:20:00,30.101298701298703,3
51,YORK STREET WEST,03:30:00,30.07792207792208,3
51,YORK STREET WEST,03:40:00,30.080939947780678,3
51,YORK STREET WEST,03:50:00,30.083333333333332,3
51,YORK STREET WEST,04:00:00,30.116883116883116,3
51,YORK STREET WEST,04:10:00,30.070496083550914,3
51,YORK STREET WEST,04:20:00,29.947780678851174,3
51,YORK STREET WEST,04:30:00,30.018229166666668,3
51,YORK STREET WEST,04:40:00,29.875324675324677,3
51,YORK STREET WEST,04:50:00,29.791666666666668,3
51,YORK STREET WEST,05:00:00,29.755208333333332,3
51,YORK STREET WEST,05:10:00,29.932642487046632,3
51,YORK STREET WEST,05:20:00,29.875,3
51,YORK STREET WEST,05:30:00,29.71948051948052,3
51,YORK STREET WEST,05:40:00,29.709424083769633,3
51,YORK STREET WEST,05:50:00,29.559055118110237,3
51,YORK STREET WEST,06:00:00,29.37434554973822,3
51,YORK STREET WEST,06:10:00,29.145077720207254,3
51,YORK STREET WEST,06:20:00,28.98181818181818,3
51,YORK STREET WEST,06:30:00,28.7109375,3
51,YORK STREET WEST,06:40:00,28.741514360313317,3
51,YORK STREET WEST,06:50:00,27.976683937823836,3
51,YORK STREET WEST,07:00:00,27.5180412371134,3
51,YORK STREET WEST,07:10:00,27.15284974093264,3
51,YORK STREET WEST,07:20:00,26.826424870466322,3
51,YORK STREET WEST,07:30:00,26.45953002610966,3
51,YORK STREET WEST,07:40:00,26.349869451697128,3
51,YORK STREET WEST,07:50:00,25.916883116883117,3
51,YORK STREET WEST,08:00:00,25.705426356589147,3
51,YORK STREET WEST,08:10:00,25.9012987012987,3
51,YORK STREET WEST,08:20:00,25.73316062176166,3
51,YORK STREET WEST,08:30:00,25.431168831168833,3
51,YORK STREET WEST,08:40:00,24.914728682170544,3
51,YORK STREET WEST,08:50:00,24.57622739018088,3
51,YORK STREET WEST,09:00:00,24.55699481865285,3
51,YORK STREET WEST,09:10:00,24.624352331606218,3
51,YORK STREET WEST,09:20:00,24.3479381443299,3
51,YORK STREET WEST,09:30:00,24.1328125,3
51,YORK STREET WEST,09:40:00,23.88113695090439,3
51,YORK STREET WEST,09:50:00,23.493506493506494,3
51,YORK STREET WEST,10:00:00,23.18508997429306,3
51,YORK STREET WEST,10:10:00,23.24935064935065,3
51,YORK STREET WEST,10:20:00,22.994805194805195,3
51,YORK STREET WEST,10:30:00,22.814432989690722,3
51,YORK STREET WEST,10:40:00,22.514360313315926,3
51,YORK STREET WEST,10:50:00,22.184415584415586,3
51,YORK STREET WEST,11:00:00,21.96083550913838,3
51,YORK STREET WEST,11:10:00,21.868894601542415,3
51,YORK STREET WEST,11:20:00,21.80366492146597,3
51,YORK STREET WEST,11:30:00,21.60925449871465,3
51,YORK STREET WEST,11:40:00,21.07751937984496,3
51,YORK STREET WEST,11:50:00,21.017994858611825,3
51,YORK STREET WEST,12:00:00,20.902887139107612,3
51,YORK STREET WEST,12:10:00,20.979434447300772,3
51,YORK STREET WEST,12:20:00,20.963917525773194,3
51,YORK STREET WEST,12:30:00,20.88917525773196,3
51,YORK STREET WEST,12:40:00,20.84318766066838,3
51,YORK STREET WEST,12:50:00,20.873385012919897,3
51,YORK STREET WEST,13:00:00,20.666666666666668,3
51,YORK STREET WEST,13:10:00,20.51697127937337,3
51,YORK STREET WEST,13:20:00,20.59585492227979,3
51,YORK STREET WEST,13:30:00,20.53488372093023,3
51,YORK STREET WEST,13:40:00,20.257731958762886,3
51,YORK STREET WEST,13:50:00,20.12082262210797,3
51,YORK STREET WEST,14:00:00,19.992207792207793,3
51,YORK STREET WEST,14:10:00,20.191214470284237,3
51,YORK STREET WEST,14:20:00,20.288311688311687,3
51,YORK STREET WEST,14:30:00,20.22976501305483,3
51,YORK STREET WEST,14:40:00,20.43193717277487,3
51,YORK STREET WEST,14:50:00,20.359173126614987,3
51,YORK STREET WEST,15:00:00,20.361477572559366,3
51,YORK STREET WEST,15:10:00,21.04922279792746,3
51,YORK STREET WEST,15:20:00,21.323907455012854,3
51,YORK STREET WEST,15:30:00,21.639896373056995,3
51,YORK STREET WEST,15:40:00,21.99736842105263,3
51,YORK STREET WEST,15:50:00,22.2532637075718,3
51,YORK STREET WEST,16:00:00,23.11315789473684,3
51,YORK STREET WEST,16:10:00,23.582901554404145,3
51,YORK STREET WEST,16:20:00,23.9375,3
51,YORK STREET WEST,16:30:00,24.252604166666668,3
51,YORK STREET WEST,16:40:00,24.276214833759592,3
51,YORK STREET WEST,16:50:00,24.361538461538462,3
51,YORK STREET WEST,17:00:00,24.572916666666668,3
51,YORK STREET WEST,17:10:00,24.956072351421188,3
51,YORK STREET WEST,17:20:00,25.355844155844157,3
51,YORK STREET WEST,17:30:00,25.713917525773194,3
51,YORK STREET WEST,17:40:00,25.88888888888889,3
51,YORK STREET WEST,17:50:00,25.62402088772846,3
51,YORK STREET WEST,18:00:00,25.785166240409207,3
51,YORK STREET WEST,18:10:00,26.116883116883116,3
51,YORK STREET WEST,18:20:00,26.386422976501304,3
51,YORK STREET WEST,18:30:00,26.484455958549223,3
51,YORK STREET WEST,18:40:00,26.510416666666668,3
51,YORK STREET WEST,18:50:00,26.51937984496124,3
51,YORK STREET WEST,19:00:00,26.755844155844155,3
51,YORK STREET WEST,19:10:00,26.83937823834197,3
51,YORK STREET WEST,19:20:00,27.073490813648295,3
51,YORK STREET WEST,19:30:00,27.232558139534884,3
51,YORK STREET WEST,19:40:00,27.193211488250654,3
51,YORK STREET WEST,19:50:00,27.272727272727273,3
51,YORK STREET WEST,20:00:00,27.559585492227978,3
51,YORK STREET WEST,20:10:00,27.709424083769633,3
51,YORK STREET WEST,20:20:00,27.840314136125656,3
51,YORK STREET WEST,20:30:00,27.788511749347258,3
51,YORK STREET WEST,20:40:00,27.95778364116095,3
51,YORK STREET WEST,20:50:00,27.906005221932116,3
51,YORK STREET WEST,21:00:00,28.287958115183248,3
51,YORK STREET WEST,21:10:00,28.301047120418847,3
51,YORK STREET WEST,21:20:00,28.402088772845953,3
51,YORK STREET WEST,21:30:00,28.521963824289404,3
51,YORK STREET WEST,21:40:00,28.53125,3
51,YORK STREET WEST,21:50:00,28.523936170212767,3
51,YORK STREET WEST,22:00:00,28.817232375979113,3
51,YORK STREET WEST,22:10:00,28.986945169712794,3
51,YORK STREET WEST,22:20:00,29.167539267015705,3
51,YORK STREET WEST,22:30:00,29.129198966408268,3
51,YORK STREET WEST,22:40:00,29.198433420365536,3
51,YORK STREET WEST,22:50:00,29.556135770234988,3
51,YORK STREET WEST,23:00:00,29.517060367454068,3
51,YORK STREET WEST,23:10:00,29.634920634920636,3
51,YORK STREET WEST,23:20:00,29.74074074074074,3
51,YORK STREET WEST,23:30:00,29.823376623376625,3
51,YORK STREET WEST,23:40:00,29.834625322997415,3
51,YORK STREET WEST,23:50:00,29.798955613577025,3
52,YORK STREET EAST,00:00:00,24.799479166666668,4
52,YORK STREET EAST,00:10:00,24.8125,4
52,YORK STREET EAST,00:20:00,24.942558746736292,4
52,YORK STREET EAST,00:30:00,24.873711340206185,4
52,YORK STREET EAST,00:40:00,24.847545219638242,4
52,YORK STREET EAST,00:50:00,24.86340206185567,4
52,YORK STREET EAST,01:00:00,24.878865979381445,4
52,YORK STREET EAST,01:10:00,24.860103626943005,4
52,YORK STREET EAST,01:20:00,24.922680412371133,4
52,YORK STREET EAST,01:30:00,24.922680412371133,4
52,YORK STREET EAST,01:40:00,24.922680412371133,4
52,YORK STREET EAST,01:50:00,24.922879177377894,4
52,YORK STREET EAST,02:00:00,24.95876288659794,4
52,YORK STREET EAST,02:10:00,25.05440414507772,4
52,YORK STREET EAST,02:20:00,24.93846153846154,4
52,YORK STREET EAST,02:30:00,24.93846153846154,4
52,YORK STREET EAST,02:40:00,25.02577319587629,4
52,YORK STREET EAST,02:50:00,24.93846153846154,4
52,YORK STREET EAST,03:00:00,24.932989690721648,4
52,YORK STREET EAST,03:10:00,24.958868894601544,4
52,YORK STREET EAST,03:20:00,24.90721649484536,4
52,YORK STREET EAST,03:30:00,24.963824289405686,4
52,YORK STREET EAST,03:40:00,24.963824289405686,4
52,YORK STREET EAST,03:50:00,24.970744680851062,4
52,YORK STREET EAST,04:00:00,25.036363636363635,4
52,YORK STREET EAST,04:10:00,24.709424083769633,4
52,YORK STREET EAST,04:20:00,24.06544502617801,4
52,YORK STREET EAST,04:30:00,23.913612565445025,4
52,YORK STREET EAST,04:40:00,23.757180156657963,4
52,YORK STREET EAST,04:50:00,23.46174142480211,4
52,YORK STREET EAST,05:00:00,23.358638743455497,4
52,YORK STREET EAST,05:10:00,23.191099476439792,4
52,YORK STREET EAST,05:20:00,22.626315789473683,4
52,YORK STREET EAST,05:30:00,22.036363636363635,4
52,YORK STREET EAST,05:40:00,21.48311688311688,4
52,YORK STREET EAST,05:50:00,21.46113989637306,4
52,YORK STREET EAST,06:00:00,21.457142857142856,4
52,YORK STREET EAST,06:10:00,20.945454545454545,4
52,YORK STREET EAST,06:20:00,20.394805194805194,4
52,YORK STREET EAST,06:30:00,19.5078125,4
52,YORK STREET EAST,06:40:00,18.16795865633075,4
52,YORK STREET EAST,06:50:00,16.79575596816976,4
52,YORK STREET EAST,07:00:00,15.897905759162304,4
52,YORK STREET EAST,07:10:00,15.208333333333334,4
52,YORK STREET EAST,07:20:00,15.2987012987013,4
52,YORK STREET EAST,07:30:00,15.353092783505154,4
52,YORK STREET EAST,07:40:00,15.543814432989691,4
52,YORK STREET EAST,07:50:00,15.339331619537274,4
52,YORK STREET EAST,08:00:00,15.191709844559586,4
52,YORK STREET EAST,08:10:00,15.177545691906005,4
52,YORK STREET EAST,08:20:00,14.813648293963254,4
52,YORK STREET EAST,08:30:00,14.81701030927835,4
52,YORK STREET EAST,08:40:00,14.640826873385013,4
52,YORK STREET EAST,08:50:00,14.655352480417754,4
52,YORK STREET EAST,09:00:00,14.695876288659793,4
52,YORK STREET EAST,09:10:00,14.678947368421053,4
52,YORK STREET EAST,09:20:00,14.49867374005305,4
52,YORK STREET EAST,09:30:00,14.332467532467533,4
52,YORK STREET EAST,09:40:00,14.127937336814622,4
52,YORK STREET EAST,09:50:00,13.87012987012987,4
52,YORK STREET EAST,10:00:00,13.7734375,4
52,YORK STREET EAST,10:10:00,13.606770833333334,4
52,YORK STREET EAST,10:20:00,13.571059431524548,4
52,YORK STREET EAST,10:30:00,13.434554973821989,4
52,YORK STREET EAST,10:40:00,13.412371134020619,4
52,YORK STREET EAST,10:50:00,13.193298969072165,4
52,YORK STREET EAST,11:00:00,13.13953488372093,4
52,YORK STREET EAST,11:10:00,12.830769230769231,4
52,YORK STREET EAST,11:20:00,12.706806282722512,4
52,YORK STREET EAST,11:30:00,12.574025974025973,4
52,YORK STREET EAST,11:40:00,12.239473684210527,4
52,YORK STREET EAST,11:50:00,12.065104166666666,4
52,YORK STREET EAST,12:00:00,12.053984575835475,4
52,YORK STREET EAST,12:10:00,11.621409921671018,4
52,YORK STREET EAST,12:20:00,11.561855670103093,4
52,YORK STREET EAST,12:30:00,11.570694087403599,4
